name,tge_year,narrative,type,inst_ico,comm_ico,listing_price,inst_vesting_perc,pub_vesting_perc,cex_1,cex_2,cex_3,x_comm,hr1_high,hr1_low,hr2_high,hr2_low,hr3_high,hr3_low
CMPS,2016.0058942865578,,,0.9984907365389983,-0.020927613958762713,0.16241542107187254,40.01371281439802,0.0034617143226859173,,,,1039999.9995398499,0.5476110534202748,0.21193211228140615,0.14574812802075418,0.11452596734160564,0.16081339464165956,0.1134992154449169
POLKADOT,2016.9843879433831,,,0.9911868884749258,0.980117866127239,11.470254679844293,7.998180453647164,54.99616997150032,,,,664105.9828285329,61.04446098277856,32.7089671223107,32.555443485295065,26.806546301299996,29.925949616379377,27.65272766557126
NEO,2019.9898564801933,,,1.0027835650376844,1.0117411007074733,88.45573925292472,58.39452057692656,11.60318112124762,,,,1039999.9938839503,4.5001371366163365,2.8963427289563914,5.248768417799957,4.182291972625206,4.694304738551683,4.1402146603177865
ALIAS,2020.0158196112386,,,0.9952347888808297,-0.008998667699562543,0.01002193720776393,100.00729254179953,-0.007795075738282419,,,,3537.98530659225,0.02939464930245876,0.008230141583030058,0.04412239823912745,0.016720432745182034,0.015587717049897047,-0.0027902542632085615
STRAX,2020.0103816298645,,,1.0133765815137028,-0.004956252207454507,0.02216198023871126,99.99984156728276,-0.004587232026002093,,,,3537.997801263464,0.0084187404330417,0.018205629306626777,0.045465086357954994,0.02920583752936945,0.02758759123554766,0.02948078921684607
BUBBLE,2017.02475782955,,,1.011263393285093,0.9897693162503683,11.456970256248043,8.01694996476228,54.995998044066106,,,,664106.0052627489,61.055025464624975,32.72015882487454,32.565454637445846,26.813895590908892,29.932120516992114,27.669186954252407
CMPS,2023.9906338269795,,,0.9886433410668188,0.009651468087567675,0.1753186962231321,99.98858834146165,0.012084958753446576,,,,50600.013964216,2.2412288268685816,1.1984502868236342,1.8611632862976215,1.5601572557095216,2.217779819833093,1.9264630187092353
RETIK,2023.9843872786125,,,0.010239775305588146,1.0042579393929174,0.3817744790650882,0.01722371529848824,30.018358897087815,,,,297569.9944581861,0.6839622273208191,0.47044904742466115,0.5381916699247313,0.47790330791238245,0.44505921650605573,0.4321810299030784
FIL,2024.0090220613424,,,0.9972784867301837,-0.029641647422789165,0.1561746049941624,100.01195112474696,0.0019100368786316544,,,,50600.0110438167,2.222594747455972,1.1893240130297038,1.8607597434217271,1.5597474933414912,2.2110078641467137,1.93459494771171
ARK,2015.9929584752624,,,0.998779707828844,-0.004835636697857099,0.38080806585170796,49.643501112582854,-0.004043483408277409,,,,74900.00200160654,0.05585437258216966,0.02988576940223438,0.3979919446858754,0.2817864931305393,0.8029911720192797,19.999719358870504
BUBBLE,2016.997144226731,,,0.9939962705943104,-0.0051908193435674585,0.19728694207811628,51.61288657747489,0.01433240417818581,,,,8949.99745121571,0.05265575953529461,0.02514063279205586,0.1321133027980435,0.1022422983723201,0.4778920852943132,0.31926589165331104
ALIAS,2023.986087649239,,,1.0000959284981423,1.007598747753115,0.3163457197143522,13.002888356117158,29.997475468213175,,,,171640.01141138916,0.31910988828073317,0.2947328409633759,0.29288294541381027,0.3015259029220037,0.30126808491087587,0.2747591078190645
ARK,2016.0071114212533,,,1.0056866367752348,0.003112719362374792,0.01366352038799476,49.00283490712156,0.006354333891700262,,,,215340.00777317365,0.02207612009488243,0.005819549977297775,0.04001994012654066,0.06538485489632001,0.07390943724511857,0.04306845239486931
MON,2023.996743058197,,,0.9958964976435332,0.9881199135926138,0.0043145807657097544,18.51551675450327,30.017359644870634,,,,750000.0043594688,0.08452382930383855,-0.001936570308438846,0.1100911252161813,0.0010358354701347754,0.009226163960683976,0.02065336740546704
ADA,2017.000775251837,,,0.9952207449557382,1.0098048136811295,11.461137318585264,8.007097151675119,54.99330584315781,,,,664106.0015833636,61.03828751689828,32.71861690307775,32.57108995577999,26.81651460308142,29.94395015799778,27.649205004634556
RETIK,2020.0088819608739,,,1.0052346429754466,-0.02061667134075639,0.029882643445753764,100.0016371383987,0.001863741751244567,,,,3538.0003501626325,0.0244784102439292,0.03374131448508859,0.044741355545966206,0.015101280787420974,0.039136621827075474,0.025444776502325656
ALIAS,2020.008329929286,,,1.0003166813537199,0.01946735813439814,0.03557904629323501,100.01536244336364,-0.004902645894770768,,,,3538.012203034943,0.034594107112104,0.026048254723912388,0.04515661224136334,0.03348704490246851,0.02553277437222778,-0.0016405485264558914
ARK,2017.0008813417369,,,0.9876103626591322,0.9909893715813461,11.471612849094843,8.008598766958743,55.002124619800426,,,,664106.0076378761,61.02644032582161,32.7120423808878,32.570494314006915,26.799738742509536,29.933429931364675,27.644879722125175
FIL,2024.0080405163437,,,-0.015346155999773355,1.00142150385378,0.38938592612109235,0.0025702495531624066,30.0161178319608,,,,297570.002769819,0.6743727080588047,0.4823299866888074,0.5529499981092718,0.46997496015622353,0.4569422377826042,0.41632864382309265
CLOUD,2019.9936709424937,,,0.9954776635565604,0.007276401928853209,0.031898647715948324,100.00515383568425,0.0010217227708077443,,,,3537.98027783133,0.025909478892047158,0.018813111816523058,0.05602348046745336,0.036724926217737874,0.011553536545426948,0.018276335244187206
COOKIE,2016.9980760208234,,,0.99813846225043,0.9920176928717317,11.471043172478366,8.003260354148228,55.01101591213388,,,,664106.0137635279,61.039100415420734,32.711792740218144,32.5588673935578,26.797815085570605,29.937763437253214,27.663065714156684
STRAX,2023.9956569772505,,,0.992512190300455,0.010239475525661148,0.15175509423073683,100.00968412901456,0.009294600030786873,,,,50600.00671361854,2.247058166952466,1.203963225134173,1.8558984219304282,1.5637912489682766,2.1977221048954476,1.9396370921985029
STRAX,2016.9966620895498,,,1.0032835624687564,-0.003621216120338662,0.21648653470706256,51.593373141220894,-0.006231142408286117,,,,8950.016862395954,0.007244977141105571,0.016484672041871304,0.12116526084570292,0.12720070867548605,0.47044914066217003,0.31492288268927204
RETIK,2019.9989651652984,,,0.990436842846836,-0.012945425835753307,0.03248093380688605,99.99579357769619,-0.011882621835944088,,,,3537.9950594223387,0.027415691512856975,0.029771477214523293,0.054702801561354035,0.028995721981422865,0.04518811746110557,0.009977242582802191
STRAX,2023.9896419487914,,,0.9956671881810717,-0.0007456105982978157,0.1592845927413443,99.9905147202525,-0.01202728279744555,,,,50600.00188641551,2.211399727326552,1.2172275752321018,1.8639154637114066,1.5537713158677924,2.1997083278247915,1.9418117943233966
ARK,2024.0081269980926,,,1.014611830542521,-0.003619989610125698,0.0029485947338855605,20.005938897850914,-0.0058026317495636194,,,,130000.00530366685,0.018585060439751163,0.008321849361069115,0.01619641612357386,0.029380394408567642,0.009578550122555022,0.009939328950677144
ARK,2023.9991866548692,,,0.9994548639546013,0.9982680909548247,0.02450494567029711,18.474650029828595,30.011718296386658,,,,750000.014327878,0.11969687766660006,0.03532411438029892,0.12108139166483095,0.02121025922017894,0.034232855902450676,0.011347534569615807
FIL,2016.9863972286016,,,0.9975678132341831,-0.010041055691802081,0.2167089251908863,51.60494047845195,0.014611110490815662,,,,8950.006064797773,0.035231116113099085,0.03001711574392474,0.12985836159661981,0.1074296597295815,0.4862769520666087,0.32475385581013555
POLKADOT,2023.9806526774698,,,1.010360274096833,0.9724096319154569,0.027296437555233498,18.493104134961797,29.994027127127627,,,,749999.9990841973,0.1118641051651514,0.027612660029291816,0.1191663300771504,-0.01607757026452295,0.018222054159808487,0.013818371229373082
COOKIE,2017.0016746545855,,,1.0072026612770162,0.9988480749193125,11.469543910164754,7.994272096375348,55.01970558776877,,,,664105.9855821154,61.03339942431163,32.70869826934468,32.54631793314864,26.805559357464684,29.931032787282764,27.66106626989824
ALIAS,2016.993388148091,,,1.0009986524699113,0.006210968219366013,0.20989998334734766,51.62223390595518,-0.004254449800907119,,,,8949.991145092898,0.029155959790800583,0.027011312206258777,0.12588322831912516,0.1269707118706417,0.48181488847400106,0.3218443571084939
BUBBLE,2024.010959508014,,,1.012365499648481,1.0006119817700065,0.029181240334796833,18.505899054542766,29.998149751227942,,,,749999.9963998399,0.12256202511678614,0.02390355658835098,0.1114724658703288,0.03542538948330068,0.018122799901862142,0.01760921114468321
ARK,2019.9927418935852,,,1.0020603324472477,0.017655677728956307,0.031679582487434445,99.9984800644991,-0.008842679255105724,,,,3537.9920713951624,0.019061588468155966,0.01041705856791102,0.059066183577545596,0.04225142454711249,0.0353679869226626,0.017132972487937995
STRAX,2015.9956029572354,,,0.9964587379370248,-0.01017593375952127,0.018497563347144585,48.9997628848734,-0.010393125387580781,,,,215340.00088558224,0.030553540625255136,0.014681427403008438,0.07310895531898919,0.05351479444990353,0.08746419693227964,0.0629098720670207
CMPS,2020.0068861059124,,,1.0084915386878741,0.0065053375184531146,0.02299229931493961,99.99451320227975,0.008778428011449164,,,,3538.0083928948866,0.03869157132898877,0.021115772435112826,0.04264083419793394,0.05354037101269736,0.03849029945464949,0.012001365406722676
STRAX,2024.005803448688,,,1.0026726227115876,0.9995526013425328,0.33254926939658547,13.025487438282935,29.991761984517915,,,,171639.9964140053,0.3110208614437991,0.2726290714601445,0.28798812150385245,0.29994595659145334,0.29731193671029305,0.280653906048091
ADA,2024.012322296953,,,1.0043178112542257,-0.0063501908399726924,0.1461731641871803,100.00140866285184,0.0011946636699055964,,,,50599.99821689839,2.239807968748849,1.1981115758413772,1.867642767553827,1.5648590549937984,2.2046022736675273,1.9300539405760835
COOKIE,2024.0111013604728,,,0.9985384588705847,0.9921334937609844,0.020327240397507038,18.486377604942543,29.984206896297383,,,,750000.0074598552,0.09519558669073222,0.01640452286192886,0.11496439994181193,0.027636121793303027,0.012633682286073152,0.014303842164183362
ADA,2020.0100829202117,,,1.0130128769239894,1.0057962464379724,88.43759283568359,58.396726408934086,11.594292888395389,,,,1040000.0156808884,4.458162331528362,2.900844373420735,5.239659510287291,4.157653977103381,4.690148424228461,4.123342489606705
ADA,2023.9783262720953,,,0.9937498339204877,0.9957581283910617,0.047732414865483755,18.510941790396064,29.997337912324657,,,,750000.0140086977,0.11457072647590735,0.007573635701093409,0.1035074393611904,0.010277183659179264,0.019655295211327285,0.0005879100438314112
FIL,2023.9752207496238,,,1.009034771924297,-0.000613767970351622,0.16246402085141928,100.00104417795136,-0.002031044915042622,,,,50599.9910111808,2.233080451292485,1.1818618658430138,1.8694462266259972,1.5577903141980873,2.2166443583409388,1.9440270128690584
NEO,2020.0076975782904,,,1.00784877836936,1.006873895485583,88.44507316051373,58.392548916102065,11.594726829019214,,,,1040000.0170845739,4.479677492735457,2.8960981071541414,5.229011401050773,4.179407980752163,4.705105473403899,4.121037016236024
ARK,2024.021922875246,,,1.0126148779522886,-0.0026396159488381275,0.11738044473962198,2.0029414211544636,12.495236346738379,,,,199999.99142367652,0.1633063405237047,0.08896288712194775,0.24280687573016427,0.07881480959161592,0.1786094722860163,0.06353369881359347
MON,2017.0088560496192,,,0.9749855585492785,0.0065251010145666154,0.19463185456633925,51.62196204572134,0.010030340965039282,,,,8949.992660338696,0.03212234833002366,0.013413709631419819,0.13714496884893437,0.1217366522254563,0.4759964894244399,0.3284811678583755
ADA,2023.9949042578903,,,0.9919524430814565,-0.006234522987768919,0.009589977342846674,19.997800220374806,0.006163414342552011,,,,129999.99408262392,0.01681565886876387,0.006595577762342542,0.02241898853271678,0.000866803745994623,0.007637816799549865,0.012239169681403664
NEO,2024.0074853016677,,,0.99769160566096,1.004912423619298,0.32065814726290415,13.00331506038829,30.016803281283714,,,,171640.01212648908,0.29357309797995257,0.29068489406163706,0.30963695149147324,0.305712673713847,0.3059313790655953,0.2892342209457071
RETIK,2015.9953035559074,,,0.9899101622069371,0.02389426112921771,0.19542684283302528,40.00710802812876,-0.01717344482141123,,,,1039999.9854747789,0.5408254752293795,0.19249734548810554,0.12850880401588205,0.11434017233268953,0.14112676448161082,0.14041559131382303
ADA,2020.0039904590515,,,0.9907718404737623,-0.0054049727235928055,0.022832529438112932,100.00208124611945,-0.00948138424893946,,,,3537.994441832154,0.021043120083950307,-0.009157021549238673,0.04198909982879322,0.04634272327278986,0.04934881599018871,0.01845175140796759
CMPS,2020.003440938133,,,0.9910146925134402,-0.009889623686211487,0.018994760912257894,99.99014890945047,-0.00848728188141712,,,,3537.995013834348,0.047048751341760536,0.013009145978171521,0.029207025287862842,0.027567070683463406,0.012672152706081345,0.009674030107944487
MON,2024.0159078929591,,,1.0027096083020828,-0.008526787893226735,0.1467404763696194,99.98783778485362,0.025648637675913192,,,,50599.991256414476,2.2292828992254683,1.2017060989167219,1.8535146742475685,1.5439769011891367,2.2236065203242714,1.9168572230866958
CLOUD,2015.99347759353,,,1.0113446261278578,-0.011111461390601112,0.1764507447699187,39.99914965365105,0.004139273100583256,,,,1040000.0081378642,0.5408213088015458,0.21073503678661012,0.15170077911029214,0.1224502234918654,0.14296815443033295,0.11975840382021925
CMPS,2023.995674617122,,,0.9949751506416726,0.9994147707049262,0.0408156354897494,18.50079253255372,30.016615160956125,,,,749999.9927341252,0.12539992199142297,0.002251855459840791,0.08548346198125274,0.006863723480986662,0.025213603776513323,0.015075373460778498
CMPS,2023.999655014463,,,1.0102493186386545,-0.021512008862121165,0.14922090297162593,100.01277515027994,0.012189775530870129,,,,50599.98194951245,2.22390318986876,1.2101732252974196,1.8670315395097787,1.5471020971839815,2.2150749400829146,1.9309265854210091
CMPS,2023.9957871846484,,,0.9886229642003225,-0.01324886865078356,0.1417189393017276,99.99559567133787,0.009443677602026553,,,,50599.991269861996,2.2308751935663693,1.1977037722478474,1.850456540565955,1.570053651119548,2.210028781868665,1.92185579969729
BUBBLE,2023.9922044363466,,,0.9946572383775975,0.016643948328421632,0.13873315538497916,1.9921767120244884,12.497738936128334,,,,199999.99715811602,0.17792483603004142,0.09292856816031667,0.2322113787826553,0.058671365062734994,0.17179665174763892,0.06289964719527148
ADA,2023.991012271486,,,1.0009653642510654,0.0050915259110759226,-0.0022936314466750624,20.012622294198767,-0.018428780518205474,,,,130000.00789209497,0.015939322482381738,0.013761088727418823,0.010742179419450024,0.008298415516551541,0.0135203517893027,0.014950931031501594
ALIAS,2024.009999745308,,,1.0087393168757124,-0.0006924698205408343,0.021183688204490014,19.983125124115404,-0.0030013752053704677,,,,129999.98287290918,0.02652000764865928,0.009646212854491446,0.020995816599745108,0.015437386406494016,0.019589574565266596,0.016862368240292015
STRAX,2016.0091107879196,,,0.9840654636358175,0.001318134869359045,0.020026351157338553,49.00099567780855,0.0021074288360852997,,,,215339.9954043541,0.016818225190672147,0.013850411108667426,0.06852065252163046,0.04708525426284968,0.0789974259395457,0.04290090282486965
ARK,2016.0103594646735,,,1.0099520898751544,0.023765778552398947,0.18398461607187933,39.98971077267589,-0.003954510590731623,,,,1040000.0075207697,0.55612506076424,0.19732866818046463,0.1450909322288016,0.11454012876209456,0.15647342413271584,0.10542402357862068
NEO,2016.9991515837582,,,1.0174553914425053,1.0048987958534676,11.447393901927525,7.978079513366206,54.98820897734418,,,,664105.9978185905,61.048547504698085,32.70307585553998,32.53748330135934,26.81069244464361,29.907679367551484,27.645336791677956
NEO,2023.9991271761628,,,0.01294968276149698,1.0023110691291521,0.38898391017032663,-0.003119112132064506,29.99013953977564,,,,297570.0067082503,0.6813884288440232,0.46320710500223167,0.5370590179212652,0.4823488865717866,0.4286148788728203,0.444155162771786
FIL,2015.99637342541,,,1.0012274714043197,0.0034609762136209323,0.001704396176850356,49.01263498221412,0.005246414997220389,,,,215339.99253267903,-0.0022506638820664754,0.007384217615880742,0.06717735984514218,0.04301494441044583,0.08309969647038329,0.047950237706728197
STRAX,2024.0056248637916,,,-0.016356047576653363,1.0122942870838825,0.3863645041003341,0.004697388659724283,30.003320419817985,,,,297570.00222399057,0.6924671236514515,0.48122450140876816,0.5420179416329154,0.479041569421944,0.45756471355033007,0.4176732390583335
COOKIE,2024.011791085596,,,1.0084424579566136,0.9907474279532628,0.33333391156742265,12.979400728096651,29.995272270895576,,,,171639.9743690912,0.3108559757455348,0.29810237798757,0.2862214592294843,0.2860380404499756,0.315001055975761,0.2827507686735846
BUBBLE,2023.9983026360885,,,1.002125174263837,0.9880728316745693,0.029754678894770938,18.50398028397393,29.99286007878844,,,,749999.9850154116,0.11455273401288364,0.011425997289661085,0.1266441207648865,0.023072391317646344,0.017260189892604368,-0.009545952951226407
POLKADOT,2024.0057102344217,,,0.0012393955007820106,0.9958503424664803,0.40217946843817176,-0.02059211290423795,29.995055508692346,,,,297570.00103125983,0.6908171121469154,0.47852564882935045,0.5416656657488951,0.482991580856198,0.46446257492688026,0.4334306954367339
ADA,2019.9938651040727,,,0.9990919098446837,0.9952072658256037,88.44335118430757,58.37979219485344,11.588824079457085,,,,1040000.0018502679,4.4613673832015515,2.9084863867592996,5.246775057125332,4.148923982129226,4.711543836210717,4.137146886447885
ALIAS,2024.0106993858972,,,-0.009047157680974603,0.9930687017706055,0.38544848118709335,0.007672818883916337,29.995676214261298,,,,297569.9980274293,0.7013092376122808,0.4688700927223462,0.5318630841953883,0.4942751650220346,0.4420039184565268,0.42606853332101785
FIL,2024.0176317911032,,,-0.005157065950688305,1.0141078764261682,0.38511225943247895,-0.007652347846063781,30.01018958877193,,,,297569.99411194405,0.6853210539944234,0.4870447204622516,0.5638463846149889,0.49151505236990833,0.4545627811061949,0.41377522702689695
STRAX,2024.010046431867,,,1.0048761241687043,-0.00424421742882529,0.014045768027673078,19.98040084169733,-0.01826449828484209,,,,129999.98821459485,0.016902576574250348,0.013461404561647726,-0.008850631522982466,0.01251543927986605,0.003319160900027861,0.004692920978300953
COOKIE,2023.9969917042195,,,1.0137513226164476,0.003873196839356508,0.11698677090113835,1.9948171792130605,12.498500080157461,,,,199999.99894334358,0.1582158326199216,0.08994791204010978,0.21921408376282184,0.06921186487750582,0.19347625388266124,0.050925463984200295
ARK,2015.982396140213,,,0.9931884941408091,0.0185992510389605,0.38988571931475513,49.63828295496789,0.007882106564367856,,,,74900.00583799361,0.0693888033110281,0.031578046378145264,0.3759355128011791,0.2960906300325566,0.8070845803403122,19.993830708910977
ADA,2017.0098272149878,,,1.0064563218800764,0.008898288736030192,0.19344288444912658,51.613034997676905,0.014430401562157228,,,,8950.003681823197,0.0004288193582371244,0.02484994718553343,0.12822266844824956,0.11147672201157982,0.4876752498237573,0.3024221039946661
MON,2016.0155606993849,,,1.014141808581527,0.004648898082616031,0.00016179532394278683,48.98631688944056,0.005514786271876289,,,,215339.99292754947,0.045071239005354535,0.026899196603932394,0.09065893358404986,0.056579178417755054,0.0699069376624582,0.05784109162169562
STRAX,2024.0032993191744,,,0.9991271907182214,1.0080857297419474,0.32104995075506526,12.990346451987998,29.992802670828997,,,,171640.0048110965,0.31095514716272565,0.2908943349276536,0.2807152767456372,0.29808324643014605,0.30991111725611015,0.28249005384795794
ARK,2024.0084603591843,,,0.9879588181475244,-0.0076980367128618755,0.010521780881734067,20.00702899047552,0.00011549389615349912,,,,130000.00298254097,-0.007431288684734725,0.00313769227797479,0.022395917624871434,0.0182393644710138,0.004710558241729244,0.024083700823098964
MON,2023.9903735542914,,,0.008952482519759898,0.9886378960942314,0.3896387046956654,0.012894993045571377,29.986129416986394,,,,297569.9964279945,0.668239353036845,0.4836126311824434,0.5453071108618042,0.48233973617528386,0.44147086458787904,0.43179583661070026
CMPS,2020.00128605797,,,0.9900345342441306,0.982457381312797,88.4400359191235,58.407544126141616,11.603237557733825,,,,1039999.996845938,4.49300990906163,2.8903401650564264,5.2299623107049324,4.177240197103906,4.678769005341409,4.110115654999721
NEO,2016.0218440731335,,,1.013217944522604,-0.004719806910723236,0.01842491960676724,48.99780672580394,-0.008051514164252645,,,,215339.9749873984,0.018030761107752615,0.019144529717840218,0.08040611305270208,0.05381110208692475,0.07060853219793962,0.051912172152268315
ADA,2016.9881023434846,,,1.005710201968969,0.016605584474186648,0.2096798380081801,51.60473747163094,0.008421801113867927,,,,8950.001727757148,0.042068281905494,0.025127440683526684,0.12316568845914959,0.1359282541073713,0.4759917183773135,0.330744060721181
CLOUD,2023.9990978298695,,,1.0003624512459712,0.002706781969239161,0.016697185658599543,20.014330078082494,-0.032975251862539266,,,,130000.00454882851,0.027591617978655458,0.010702110101700708,0.011466272989128778,0.01995071961534968,0.020997494813148096,0.012166676817227103
MON,2023.9956716202385,,,0.9793689479672174,0.9872830074973381,0.3201488435680416,12.993985476578183,30.003728830238874,,,,171639.99770117534,0.293973201227554,0.29523525991526695,0.2798171263095514,0.27122370795621914,0.29550561718838525,0.28900384968526904
FIL,2020.0193566314915,,,1.0028214346404078,1.0030299944455698,88.44019830921187,58.390246235965684,11.609558738735796,,,,1040000.0133129631,4.46943876358742,2.9128879830244676,5.202773527626753,4.168212396899592,4.683858203731163,4.116116924522541
CLOUD,2017.018000396509,,,1.0060727065919415,1.015026568339208,11.461700041194016,8.008241176945917,55.013476243277545,,,,664105.9964409702,61.052132511484004,32.72514253890513,32.55834952799383,26.795344090705775,29.925212523474933,27.652318756664336
POLKADOT,2017.0064346282434,,,1.0015161603410254,0.014619677001369558,0.18839832975974358,51.6079737086802,0.00520117814008936,,,,8949.987034065525,0.028731058816897827,0.037292674155949355,0.12458837808358827,0.12084713976692849,0.4789979388331564,0.33708395188049056
BUBBLE,2017.003900569109,,,1.0008388338007042,1.0159399925945127,11.4862662668454,8.003492790581864,55.007443280470596,,,,664105.9940213102,61.004674030447006,32.70258520136405,32.56804944887058,26.809465759578163,29.932185114992624,27.64498523890561
STRAX,2023.9876337436076,,,0.004579369310300672,1.008164097996746,0.378477745015231,-0.008132740245742062,30.008994626614182,,,,297570.0080358251,0.6896193620867582,0.46645791031720707,0.5382628437591777,0.4735066224042359,0.45335669736013995,0.429832151605051
CLOUD,2016.9949620849445,,,0.9979111881868631,1.0128538099786393,11.467490695809817,7.984525623208433,55.00455396615237,,,,664106.0106555526,61.03739491057534,32.69593365700971,32.56567383821912,26.823432393126577,29.917069469371217,27.64456324881383
STRAX,2024.0026304718417,,,0.9930349779965209,-0.006100128250931222,0.1548538157349808,100.00145647295761,-0.0036251692581757834,,,,50600.007973004314,2.2145724479509306,1.1985292833945813,1.856777546384612,1.5449830936589046,2.2204062085642096,1.9217258918586488
CLOUD,2024.0002437070082,,,-0.0038969216799707887,0.9881393203167509,0.3850839140824609,0.0011597635661549754,29.99955127868088,,,,297570.0191136862,0.6840794970279167,0.45761528642358307,0.5474121490874179,0.4658615311169676,0.43961783585899417,0.4232688823226761
RETIK,2019.9903428515768,,,0.9977921126735175,0.014092263378692833,0.026348082154856126,99.9942821674914,-0.01187284722276386,,,,3537.9900122144045,0.01052345375730017,0.00847394764851216,0.030009944725849672,0.02035988122397974,0.019145260667419547,0.0022709058471606057
CLOUD,2019.9992124196008,,,0.9986831181890261,0.00405299510826009,0.019017633239219338,100.00251233643996,0.008103912230617861,,,,3538.0045864650097,0.047403435891692734,0.0015280851362666301,0.05521877399521951,0.021844338299304898,0.035967057383721204,0.024446591627639035
ADA,2016.0013508915756,,,0.9997201805281841,0.008141093680666352,0.0008813632893962114,48.98741986503509,-0.008958981877500187,,,,215340.0221663238,0.030463612601362874,0.02092515951117963,0.06390178578505387,0.05258244212265631,0.08330520863259731,0.03580983601762605
POLKADOT,2023.9966498729377,,,1.0072887176140475,0.0061945486956730056,0.139825171814153,99.9949758715162,-0.00996361340904141,,,,50599.989461646226,2.22614429339148,1.1958441804324245,1.8650731308439905,1.5726421328565179,2.22773933472289,1.9337370109997811
CLOUD,2024.0156903234074,,,-0.013433632163002661,0.987443571619773,0.38799990838248627,-0.007627613228977722,30.00384069965265,,,,297570.00335125107,0.6762661746251196,0.47540937819317725,0.5494095601312555,0.46725882133665325,0.4463463195454,0.4288920899073826
RETIK,2017.0070342208835,,,0.9948459394835075,-0.0035558345570061425,0.20698657504118012,51.63092203880786,0.0033246230311740994,,,,8949.992312987539,0.021139201451858304,0.03618017684881927,0.12988315899956487,0.14202947332320956,0.4961162951410359,0.3278444215873204
